merchant_plazainfo.plazaid,merchant_plazainfo.plazaname,merchant_plazainfo.plazacode,merchant_plazainfo.plazanameshort,merchant_plazainfo.areaid,merchant_plazainfo.opendate,merchant_plazainfo.shooppingceterarea,merchant_plazainfo.mainstorearea,merchant_plazainfo.innerpedestrianarea,merchant_plazainfo.areaofpark,merchant_plazainfo.shoppingceterprakcount,merchant_plazainfo.plazarechargetype,merchant_plazainfo.leasesystemid,merchant_plazainfo.propertysystemid,merchant_plazainfo.customsalessystemid,merchant_plazainfo.customercomplaintssystemid,merchant_plazainfo.othersystemid1,merchant_plazainfo.othersystemid2,merchant_plazainfo.othersystemid3,merchant_plazainfo.listindex,merchant_plazainfo.weatherregion,merchant_plazainfo.weatherurl,merchant_plazainfo.startworktimeam,merchant_plazainfo.guittingtimeam,merchant_plazainfo.startworktimepm,merchant_plazainfo.guittingtimepm,merchant_plazainfo.ledword,merchant_plazainfo.dmbword,merchant_plazainfo.monday_bg,merchant_plazainfo.monday_end,merchant_plazainfo.tuesday_bg,merchant_plazainfo.tuesday_end,merchant_plazainfo.wednesday_bg,merchant_plazainfo.wednesday_end,merchant_plazainfo.thursday_bg,merchant_plazainfo.thursday_end,merchant_plazainfo.friday_bg,merchant_plazainfo.friday_end,merchant_plazainfo.saturday_bg,merchant_plazainfo.saturday_end,merchant_plazainfo.sunday_bg,merchant_plazainfo.sunday_end
000000000000000000000000000001001104,湖北荆门万达广场,HBJM,,5466,2016-06-03 00:00:00.0,0,44350,0,0,0,1,1001104,1001104,1001104,1110322328,,,,0,掇刀,http://m.weather.com.cn/atad/101201404.html,,,,,200,200,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0,2016-06-15 10:00:00.0,2016-06-15 22:00:00.0
000000000000000000000000000001001105,湘潭万达广场,XT,,5479,2016-06-10 00:00:00.0,0,44650,0,0,0,1,1001105,1001105,1001105,873151234,,,,0,湘潭,http://m.weather.com.cn/atad/101250201.html,,,,,200,200,2016-06-03 10:00:00.0,2016-06-03 22:00:00.0,2016-06-03 10:00:00.0,2016-06-03 22:00:00.0,2016-06-03 10:00:00.0,2016-06-03 22:00:00.0,2016-06-03 10:00:00.0,2016-06-03 22:00:00.0,2016-06-03 10:00:00.0,2016-06-03 22:30:00.0,2016-06-03 10:00:00.0,2016-06-03 22:30:00.0,2016-06-03 10:00:00.0,2016-06-03 22:00:00.0
000000000000000000000000000001001106,台州经开万达广场,TZJK,,5480,2016-06-17 00:00:00.0,0,42050,0,0,0,3,1001106,1001106,1001106,934351669,,,,0,椒江,http://m.weather.com.cn/atad/101210611.html,,,,,200,200,2016-06-14 10:00:00.0,2016-06-14 22:00:00.0,2016-06-14 10:00:00.0,2016-06-14 22:00:00.0,2016-06-14 10:00:00.0,2016-06-14 22:00:00.0,2016-06-14 10:00:00.0,2016-06-14 22:00:00.0,2016-06-14 10:00:00.0,2016-06-14 22:30:00.0,2016-06-14 10:00:00.0,2016-06-14 22:30:00.0,2016-06-14 10:00:00.0,2016-06-14 22:00:00.0
000000000000000000000000000001001112,鸡西万达广场,JX,,5434,2016-07-15 00:00:00.0,0,0,0,0,0,3,1001112,1001112,1001112,624056472,,,,0,鸡西,http://m.weather.com.cn/atad/101051101.html,,,,,200,200,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0,2016-07-11 09:00:00.0,2016-07-11 21:00:00.0
000000000000000000000000000001001109,乌海万达广场,WH,,5471,2016-06-25 00:00:00.0,0,0,0,0,0,3,1001109,1001109,1001109,818222337,,,,0,乌海,http://m.weather.com.cn/atad/101080301.html,,,,,200,200,2016-06-18 09:30:00.0,2016-06-18 21:00:00.0,2016-06-18 09:30:00.0,2016-06-18 21:00:00.0,2016-06-18 09:30:00.0,2016-06-18 21:00:00.0,2016-06-18 09:30:00.0,2016-06-18 21:00:00.0,2016-06-18 09:30:00.0,2016-06-18 21:30:00.0,2016-06-18 09:30:00.0,2016-06-18 21:30:00.0,2016-06-18 09:30:00.0,2016-06-18 21:30:00.0
000000000000000000000000000001001113,牡丹江万达广场,MDJ,,5435,2016-07-22 00:00:00.0,0,0,0,0,0,3,1001113,1001113,1001113,1069520841,,,,0,牡丹江,http://m.weather.com.cn/atad/101050301.html,,,,,200,200,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0,2016-07-16 09:30:00.0,2016-07-16 18:00:00.0
000000000000000000000000000001001111,四平万达广场,SP,,5472,2016-07-01 00:00:00.0,0,0,0,0,0,3,1001111,1001111,1001111,783309128,,,,0,四平,http://m.weather.com.cn/atad/101060401.html,,,,,200,200,2016-06-28 10:00:00.0,2016-06-28 21:30:00.0,2016-06-28 10:00:00.0,2016-06-28 21:30:00.0,2016-06-28 10:00:00.0,2016-06-28 21:30:00.0,2016-06-28 10:00:00.0,2016-06-28 21:30:00.0,2016-06-28 10:00:00.0,2016-06-28 22:00:00.0,2016-06-28 10:00:00.0,2016-06-28 22:00:00.0,2016-06-28 10:00:00.0,2016-06-28 21:30:00.0
000000000000000000000000000001001107,资阳万达广场,ZY,,5478,2016-06-17 00:00:00.0,0,0,0,0,0,3,1001107,1001107,1001107,1061540192,,,,0,资阳,http://m.weather.com.cn/atad/101271301.html,,,,,200,200,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:30:00.0,2016-05-26 10:00:00.0,2016-05-26 22:30:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0
000000000000000000000000000001001114,通辽万达广场,TL,,5426,2016-07-22 00:00:00.0,0,0,0,0,0,3,1001114,1001114,1001114,1065456700,,,,0,通辽,http://m.weather.com.cn/atad/101080501.html,,,,,200,200,2016-07-19 10:00:00.0,2016-07-19 21:30:00.0,2016-07-19 10:00:00.0,2016-07-19 21:30:00.0,2016-07-19 10:00:00.0,2016-07-19 21:30:00.0,2016-07-19 10:00:00.0,2016-07-19 21:30:00.0,2016-07-19 10:00:00.0,2016-07-19 22:00:00.0,2016-07-19 10:00:00.0,2016-07-19 22:00:00.0,2016-07-19 10:00:00.0,2016-07-19 21:30:00.0
000000000000000000000000000001001108,济南高新万达广场,JNGX,,5429,2016-06-18 00:00:00.0,0,0,0,0,0,3,1001108,1001108,1001108,899555364,,,,0,济南,http://m.weather.com.cn/atad/101120101.html,,,,,200,200,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0,2016-06-17 10:00:00.0,2016-06-17 22:00:00.0
000000000000000000000000000001001115,西宁万达广场,XN,,5481,2016-07-29 00:00:00.0,0,0,0,0,0,3,1001115,1001115,1001115,691039325,,,,0,西宁,http://m.weather.com.cn/atad/101150101.html,,,,,200,200,2016-07-24 10:00:00.0,2016-07-24 21:30:00.0,2016-07-24 10:00:00.0,2016-07-24 21:30:00.0,2016-07-24 10:00:00.0,2016-07-24 21:30:00.0,2016-07-24 10:00:00.0,2016-07-24 21:30:00.0,2016-07-24 10:00:00.0,2016-07-24 22:00:00.0,2016-07-24 10:00:00.0,2016-07-24 22:00:00.0,2016-07-24 10:00:00.0,2016-07-24 21:30:00.0
000000000000000000000000000001001110,广东湛江万达广场,GDZJ,,5424,2016-06-25 00:00:00.0,0,0,0,0,0,3,1001110,1001110,1001110,531253203,,,,0,湛江,http://m.weather.com.cn/atad/101281001.html,,,,,200,200,2016-06-20 10:00:00.0,2016-06-20 22:00:00.0,2016-06-20 10:00:00.0,2016-06-20 22:00:00.0,2016-06-20 10:00:00.0,2016-06-20 22:00:00.0,2016-06-20 10:00:00.0,2016-06-20 22:00:00.0,2016-06-20 10:00:00.0,2016-06-20 22:30:00.0,2016-06-20 10:00:00.0,2016-06-20 22:30:00.0,2016-06-20 10:00:00.0,2016-06-20 22:00:00.0
000000000000000000000000000001001132,徐州铜山万达广场,XZTS,,5451,2016-10-28 00:00:00.0,0,0,0,0,0,3,1001132,1001132,1001132,1083338386,,,,0,铜山,http://m.weather.com.cn/atad/101190802.html,,,,,200,200,2016-10-22 10:00:00.0,2016-10-22 22:00:00.0,2016-10-22 10:00:00.0,2016-10-22 22:00:00.0,2016-10-22 10:00:00.0,2016-10-22 22:00:00.0,2016-10-22 10:00:00.0,2016-10-22 22:00:00.0,2016-10-22 09:30:00.0,2016-10-22 22:30:00.0,2016-10-22 09:30:00.0,2016-10-22 22:30:00.0,2016-10-22 10:00:00.0,2016-10-22 22:00:00.0
000000000000000000000000000001001584,焦作万达广场,JZ,,5527,2017-06-30 00:00:00.0,0,0,0,0,0,3,1001584,1001584,1001584,,,,,0,焦作,http://m.weather.com.cn/atad/101181101.html,,,,,200,200,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0,2017-06-25 10:00:00.0,2017-06-25 22:00:00.0
000000000000000000000000000001001141,宿州万达广场,SZ,,5459,2016-12-02 00:00:00.0,0,0,0,0,0,3,1001141,1001141,1001141,1113958797,,,,0,宿州,http://m.weather.com.cn/atad/101220701.html,,,,,500,500,2016-11-23 09:30:00.0,2016-11-23 21:30:00.0,2016-11-23 09:30:00.0,2016-11-23 21:30:00.0,2016-11-23 09:30:00.0,2016-11-23 21:30:00.0,2016-11-23 09:30:00.0,2016-11-23 21:30:00.0,2016-11-23 09:30:00.0,2016-11-23 22:00:00.0,2016-11-23 09:30:00.0,2016-11-23 22:00:00.0,2016-11-23 09:30:00.0,2016-11-23 21:30:00.0
000000000000000000000000000001001152,滨州万达广场,BZ,,5463,2016-12-30 00:00:00.0,0,0,0,0,0,3,1001152,1001152,1001152,,,,,0,滨州,http://m.weather.com.cn/atad/101121101.html,,,,,200,200,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0,2017-02-10 10:00:00.0,2017-02-10 22:00:00.0
000000000000000000000000000001001637,桂林叠彩万达广场,GLDC,,5545,2017-11-24 00:00:00.0,0,0,0,0,0,3,1001637,1001637,1001637,,,,,0,桂林,http://m.weather.com.cn/atad/101300501.html,,,,,500,500,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0,2017-11-04 08:30:00.0,2017-11-04 22:30:00.0
000000000000000000000000000001001626,新乡牧野区万达广场,XXMYQ,,5534,2017-12-23 00:00:00.0,0,0,0,0,0,3,1001626,1001626,1001626,,,,,0,新乡,http://m.weather.com.cn/atad/101180301.html,,,,,200,200,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0,2017-12-12 10:00:00.0,2017-12-12 22:00:00.0
000000000000000000000000000001001636,惠州大亚湾万达广场,HZDYW,,5546,2017-11-24 00:00:00.0,0,0,0,0,0,3,1001636,1001636,1001636,,,,,0,惠阳,http://m.weather.com.cn/atad/101280303.html,,,,,200,200,2017-11-06 10:00:00.0,2017-11-06 22:00:00.0,2017-11-06 10:00:00.0,2017-11-06 22:00:00.0,2017-11-06 10:00:00.0,2017-11-06 22:00:00.0,2017-11-06 10:00:00.0,2017-11-06 22:00:00.0,2017-11-06 10:00:00.0,2017-11-06 22:30:00.0,2017-11-06 10:00:00.0,2017-11-06 22:30:00.0,2017-11-06 10:00:00.0,2017-11-06 22:00:00.0
000000000000000000000000000001001646,上海闵行颛桥万达广场,SH*X*Q,,5544,2017-12-22 00:00:00.0,0,0,0,0,0,3,1001646,1001646,1001646,,,,,0,闵行,http://m.weather.com.cn/atad/101020200.html,,,,,200,200,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0,2017-12-06 10:00:00.0,2017-12-06 22:00:00.0
000000000000000000000000000001002026,滁州万达广场,CZ,,,2019-12-06 00:00:00.0,,,,,,,1002026,1002026,1002026,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001814,吴忠万达广场,WZ,,5575,2018-06-15 00:00:00.0,0,0,0,0,0,3,1001814,1001814,1001814,8a47d2f563aa01460163af77ae0a3718,,,,0,吴忠,http://m.weather.com.cn/atad/101170301.html,,,,,200,200,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0,2018-05-31 09:00:00.0,2018-05-31 18:00:00.0
000000000000000000000000000001001364,北海万达广场,BH,,5494,2017-05-27 00:00:00.0,0,0,0,0,0,3,1001364,1001364,1001364,,,,,0,北海,http://m.weather.com.cn/atad/101301301.html,,,,,200,200,2017-04-26 10:00:00.0,2017-04-26 22:00:00.0,2017-04-26 10:00:00.0,2017-04-26 22:00:00.0,2017-04-26 10:00:00.0,2017-04-26 22:00:00.0,2017-04-26 10:00:00.0,2017-04-26 22:00:00.0,2017-04-26 10:00:00.0,2017-04-26 22:30:00.0,2017-04-26 10:00:00.0,2017-04-26 22:30:00.0,2017-04-26 10:00:00.0,2017-04-26 22:00:00.0
000000000000000000000000000001001134,郑州惠济万达广场,ZZHJ,,5442,2016-11-18 00:00:00.0,0,0,0,0,0,1,1001134,1001134,1001134,,,,,0,郑州,http://m.weather.com.cn/atad/101180101.html,,,,,200,200,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0,2016-11-15 10:00:00.0,2016-11-15 22:00:00.0
000000000000000000000000000001001154,六安万达广场,LA,,5455,2016-12-31 00:00:00.0,0,0,0,0,0,3,1001154,1001154,1001154,,,,,0,六安,http://m.weather.com.cn/atad/101221501.html,,,,,500,500,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0,2016-12-19 09:30:00.0,2016-12-19 22:00:00.0
000000000000000000000000000001001651,哈尔滨万达文化旅游城,HEBWDWHLYC,,5526,2017-06-30 00:00:00.0,0,0,0,0,0,2,1001651,1001651,1001651,,,,,0,哈尔滨,http://m.weather.com.cn/atad/101050101.html,,,,,200,200,2017-07-04 09:30:00.0,2017-07-04 21:00:00.0,2017-07-04 09:30:00.0,2017-07-04 21:00:00.0,2017-07-04 09:30:00.0,2017-07-04 21:00:00.0,2017-07-04 09:30:00.0,2017-07-04 21:00:00.0,2017-07-04 09:30:00.0,2017-07-04 21:30:00.0,2017-07-04 09:30:00.0,2017-07-04 21:30:00.0,2017-07-04 09:30:00.0,2017-07-04 21:30:00.0
000000000000000000000000000001001607,诸暨万达广场,Z*,,5542,2017-08-11 00:00:00.0,0,0,0,0,0,3,1001607,1001607,1001607,,,,,0,诸暨,http://m.weather.com.cn/atad/101210502.html,,,,,200,200,2017-08-28 10:00:00.0,2017-08-28 22:00:00.0,2017-08-28 10:00:00.0,2017-08-28 22:00:00.0,2017-08-28 10:00:00.0,2017-08-28 22:00:00.0,2017-08-28 10:00:00.0,2017-08-28 22:00:00.0,2017-08-28 10:00:00.0,2017-08-28 22:30:00.0,2017-08-28 10:00:00.0,2017-08-28 22:30:00.0,2017-08-28 10:00:00.0,2017-08-28 22:30:00.0
000000000000000000000000000001002006,重庆铜梁,ZQTL,,,2018-12-31 00:00:00.0,,,,,,,1002006,1002006,1002006,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001648,常州溧阳万达广场,CZ*Y,,5540,2018-06-01 00:00:00.0,0,0,0,0,0,3,1001648,1001648,1001648,,,,,0,溧阳,http://m.weather.com.cn/atad/101191102.html,,,,,200,120,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0,2018-05-18 09:00:00.0,2018-05-18 18:00:00.0
000000000000000000000000000001000905,上海金山万达广场,SHJS,,2989,2015-07-17 00:00:00.0,0,47300,0,0,0,3,1000905,1000905,1000905,747038558,,,,0,金山,http://m.weather.com.cn/atad/101020700.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001001140,朝阳万达广场,CY,,5485,2016-11-26 00:00:00.0,0,0,0,0,0,1,1001140,1001140,1001140,,,,,0,朝阳,http://m.weather.com.cn/atad/101071201.html,,,,,200,200,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0,2016-11-18 09:30:00.0,2016-11-18 21:30:00.0
000000000000000000000000000009999999,,CBSWDGC,,0000,,1,11111,1,1,1,3,9999999,9999999,9999999,99999,,,,0,长白山,http://m.weather.com.cn/atad/101060906.html,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001524,平顶山万达广场,PDS,,5519,2017-11-24 00:00:00.0,0,0,0,0,0,3,1001524,1001524,1001524,,,,,0,平顶山,http://m.weather.com.cn/atad/101180501.html,,,,,200,200,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0,2018-01-18 10:00:00.0,2018-01-18 22:00:00.0
000000000000000000000000000001001484,枣庄万达广场,ZZ,,5491,2017-06-29 00:00:00.0,0,0,0,0,0,3,1001484,1001484,1001484,,,,,0,薛城,http://m.weather.com.cn/atad/101121402.html,,,,,200,200,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0,2017-06-30 10:00:00.0,2017-06-30 22:00:00.0
000000000000000000000000000001001405,南宁江南万达广场,NNJN,,5495,2017-06-23 00:00:00.0,0,0,0,0,0,3,1001405,1001405,1001405,,,,,0,南宁,http://m.weather.com.cn/atad/101300101.html,,,,,200,200,2017-06-21 10:00:00.0,2017-06-21 22:00:00.0,2017-06-21 10:00:00.0,2017-06-21 22:00:00.0,2017-06-21 10:00:00.0,2017-06-21 22:00:00.0,2017-06-21 10:00:00.0,2017-06-21 22:00:00.0,2017-06-21 10:00:00.0,2017-06-21 22:30:00.0,2017-06-21 10:00:00.0,2017-06-21 22:30:00.0,2017-06-21 10:00:00.0,2017-06-21 22:00:00.0
000000000000000000000000000001001485,盐城万达广场,YC,,5501,2017-06-29 00:00:00.0,0,0,0,0,0,3,1001485,1001485,1001485,,,,,0,盐都,http://m.weather.com.cn/atad/101190709.html,,,,,200,200,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0,2017-07-07 09:00:00.0,2017-07-07 18:00:00.0
000000000000000000000000000001001444,晋中万达广场,JZ,,5500,2017-08-18 00:00:00.0,0,0,0,0,0,3,1001444,1001444,1001444,,,,,0,榆次,http://m.weather.com.cn/atad/101100402.html,,,,,200,200,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0,2017-08-17 09:00:00.0,2017-08-17 18:00:00.0
000000000000000000000000000001001404,南宁万达茂,NNWDM,,5497,2017-06-17 00:00:00.0,0,0,0,0,0,3,1001404,1001404,1001404,,,,,0,南宁,http://m.weather.com.cn/atad/101300101.html,,,,,200,200,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0,2017-06-08 10:00:00.0,2017-06-08 22:00:00.0
000000000000000000000000000001001507,锦州万达广场,JZ,,5521,2017-09-01 00:00:00.0,0,0,0,0,0,3,1001507,1001507,1001507,,,,,0,锦州,http://m.weather.com.cn/atad/101070701.html,,,,,1,499,2017-08-21 09:30:00.0,2017-08-21 21:30:00.0,2017-08-21 09:30:00.0,2017-08-21 21:30:00.0,2017-08-21 09:30:00.0,2017-08-21 21:30:00.0,2017-08-21 09:30:00.0,2017-08-21 21:30:00.0,2017-08-21 09:30:00.0,2017-08-21 22:00:00.0,2017-08-21 09:30:00.0,2017-08-21 22:00:00.0,2017-08-21 09:30:00.0,2017-08-21 21:30:00.0
000000000000000000000000000001001525,呼市回民区万达广场,HSHMQ,,5499,2017-08-25 00:00:00.0,0,0,0,0,0,3,1001525,1001525,1001525,,,,,0,呼和浩特,http://m.weather.com.cn/atad/101080101.html,,,,,200,200,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0,2017-08-09 09:00:00.0,2017-08-09 18:00:00.0
